,Application,variable,Perf_node01_power_energy_pkg_,a,Perf_node01_power_energy_ram_,b,Perf_node01_power_energy_total_,c
5341,FT,5,1,2,1,2,1,2
5342,FT,126,1,1,1,1,1,1
5343,FT,127,2,1,2,1,2,1
5344,FT,0,1,2,1,2,1,2
5345,FT,50,2,1,2,1,2,1
5346,FT,0,1,2,1,2,1,2
5347,FT,127,3,1,1,1,2,1
5348,FT,29,1,3,3,1,1,2
5349,FT,4,1,1,2,3,1,1
5350,FT,0,2,1,1,2,1,1
5351,FT,126,1,2,2,1,2,1
5352,FT,97,2,1,1,2,2,2
5353,FT,96,1,2,2,1,1,2
5354,FT,127,2,1,1,2,2,1
5355,FT,64,1,2,1,1,1,2
5356,FT,0,0,1,1,1,0,1
5357,FT,0,0,0,0,1,0,0
5358,FT,127,3,0,3,0,3,0
5359,FT,1,1,3,2,3,1,3
5360,FT,100,2,1,1,2,2,1
5361,FT,63,1,2,2,1,1,2
5362,FT,64,2,1,1,2,2,1
5363,FT,68,1,2,2,1,1,2
5364,FT,127,2,1,1,2,2,1
5365,FT,10,1,2,1,1,1,2
5366,FT,127,2,1,2,1,2,1
5367,FT,7,1,2,1,2,1,2
5368,FT,63,2,1,2,1,2,1
5369,FT,116,2,2,1,2,2,2
5370,FT,7,1,2,2,1,1,2
5371,FT,0,1,1,2,2,2,1
5372,FT,127,2,1,2,2,2,2
5373,FT,126,2,2,1,2,2,2
5374,FT,123,2,2,1,1,2,2
5375,FT,0,1,2,1,1,1,2
5376,FT,0,0,1,0,1,0,1
5377,FT,1,0,0,0,0,0,0
5378,FT,64,2,0,1,0,2,0
5379,IS,94,2,2,2,2,2,2
5380,IS,127,2,2,1,2,2,2
5381,IS,127,2,2,1,1,2,2
5382,IS,127,2,2,3,1,2,2
5383,IS,94,2,2,1,3,2,2
5384,IS,0,2,2,3,1,2,2
5385,IS,127,3,2,3,3,3,2
5386,IS,127,1,3,3,3,2,3
5387,IS,0,0,1,1,3,0,2
5388,IS,126,3,0,1,1,2,0
5389,IS,1,1,3,2,1,1,2
5390,IS,118,3,1,1,2,2,1
5391,IS,25,1,3,2,1,1,2
5392,IS,102,2,1,1,2,2,1
5393,IS,24,1,2,2,1,1,2
5394,IS,96,2,1,2,2,2,1
5395,IS,95,1,2,2,2,1,2
5396,IS,103,2,1,1,2,2,1
5397,IS,31,1,2,3,1,1,2
5398,IS,0,2,1,0,3,1,1
5399,IS,127,1,2,3,0,2,1
5400,IS,1,2,1,0,3,1,2
5401,IS,60,1,2,2,0,1,1
5402,IS,70,2,1,0,2,2,1
5403,IS,27,1,2,2,0,1,2
5404,IS,103,2,1,2,2,2,1
5405,IS,25,1,2,2,2,1,2
5406,IS,32,2,1,1,2,2,1
5407,IS,30,1,2,1,1,1,2
5408,IS,100,2,1,1,1,2,1
5409,IS,24,1,2,1,1,1,2
5410,IS,36,2,1,2,1,2,1
5411,IS,0,1,2,1,2,1,2
5412,IS,33,0,1,0,1,0,1
5413,IS,0,1,0,0,0,1,0
5414,IS,94,2,1,3,0,2,1
5415,IS,95,2,2,0,3,2,2
5416,IS,127,2,2,1,0,2,2
5417,IS,33,0,2,3,1,0,2
5418,IS,94,3,0,0,3,3,0
5419,IS,102,2,3,1,0,1,3
5420,IS,127,3,2,3,1,3,1
5421,IS,127,2,3,3,3,2,3
5422,IS,0,0,2,0,3,0,2
5423,IS,126,3,0,3,0,3,0
5424,IS,0,0,3,0,3,0,3
5425,IS,126,3,0,2,0,3,0
5426,IS,1,0,3,1,2,0,3
5427,IS,126,3,0,2,1,3,0
5428,IS,0,0,3,1,2,0,3
5429,IS,126,2,0,2,1,2,0
5430,IS,1,1,2,1,2,1,2
5431,IS,118,2,1,2,1,2,1
5432,IS,29,1,2,2,2,1,2
5433,IS,102,2,1,1,2,2,1
5434,IS,25,1,2,2,1,1,2
5435,IS,96,2,1,0,2,2,1
5436,IS,95,1,2,3,0,1,2
5437,IS,102,2,1,1,3,2,1
5438,IS,89,1,2,2,1,1,2
5439,IS,98,2,1,0,2,2,1
5440,IS,94,1,2,3,0,1,2
5441,IS,32,2,1,1,3,2,1
5442,IS,94,1,2,2,1,1,2
5443,IS,0,2,1,1,2,1,1
5444,IS,24,2,2,1,1,1,1
5445,IS,0,1,2,2,1,1,1
5446,IS,0,1,1,1,2,1,1
5447,IS,33,0,1,0,1,0,1
5448,IS,0,2,0,0,0,1,0
5449,LU,94,2,2,1,1,2,2
5450,LU,94,2,2,2,1,2,2
5451,LU,127,2,2,3,2,2,2
5452,LU,127,3,2,3,3,3,2
5453,LU,0,0,3,0,3,0,3
5454,LU,127,3,0,3,0,3,0
5455,LU,127,2,3,3,3,2,3
5456,LU,0,0,2,0,3,0,2
5457,LU,1,0,0,3,0,0,0
5458,LU,126,3,0,1,3,3,0
5459,LU,0,0,3,0,1,0,3
5460,LU,127,3,0,3,0,3,0
5461,LU,0,0,3,0,3,0,3
5462,LU,24,1,0,3,0,1,0
5463,LU,127,3,1,1,3,3,1
5464,LU,1,0,3,0,1,0,3
5465,LU,126,3,0,2,0,3,0
5466,LU,1,0,3,2,2,0,3
5467,LU,127,3,0,3,2,3,0
5468,LU,0,0,3,0,3,0,3
5469,LU,126,2,0,2,0,2,0
5470,LU,0,2,2,0,2,1,2
5471,LU,31,1,2,3,0,1,1
5472,LU,127,3,1,0,3,3,1
5473,LU,0,0,3,2,0,0,3
5474,LU,127,3,0,2,2,3,0
5475,LU,1,0,3,0,2,0,3
5476,LU,127,3,0,3,0,3,0
5477,LU,0,0,3,0,3,0,3
5478,LU,24,1,0,3,0,1,0
5479,LU,127,3,1,0,3,3,1
5480,LU,0,0,3,2,0,0,3
5481,LU,127,3,0,1,2,3,0
5482,LU,1,0,3,2,1,0,3
5483,LU,127,3,0,3,2,3,0
5484,LU,0,0,3,0,3,0,3
5485,LU,120,1,0,3,0,2,0
5486,LU,100,2,1,0,3,2,2
5487,LU,31,1,2,3,0,1,2
5488,LU,126,3,1,2,3,3,1
5489,LU,0,0,3,2,2,1,3
5490,LU,127,3,0,2,2,3,1
5491,LU,1,0,3,0,2,0,3
5492,LU,127,3,0,2,0,3,0
5493,LU,0,0,3,0,2,0,3
5494,LU,88,1,0,3,0,1,0
5495,LU,127,3,1,0,3,3,1
5496,LU,0,0,3,3,0,1,3
5497,LU,126,3,0,1,3,2,1
5498,LU,0,0,3,1,1,0,2
5499,LU,127,3,0,3,1,3,0
5500,LU,0,0,3,0,3,0,3
5501,LU,124,2,0,3,0,2,0
5502,LU,0,2,2,0,3,2,2
5503,LU,31,1,2,3,0,1,2
5504,LU,127,3,1,0,3,2,1
5505,LU,0,0,3,2,0,1,2
5506,LU,127,3,0,2,2,3,1
5507,LU,1,0,3,0,2,0,3
5508,LU,127,3,0,3,0,3,0
5509,LU,0,0,3,0,3,0,3
5510,LU,88,1,0,3,0,1,0
5511,LU,127,3,1,0,3,3,1
5512,LU,1,0,3,3,0,1,3
5513,LU,126,3,0,1,3,3,1
5514,LU,0,0,3,1,1,0,3
5515,LU,127,3,0,3,1,3,0
5516,LU,0,0,3,0,3,0,3
5517,LU,127,2,0,3,0,3,0
5518,LU,0,1,2,0,3,1,3
5519,LU,31,1,1,3,0,1,1
5520,LU,127,3,1,0,3,3,1
5521,LU,0,0,3,3,0,0,3
5522,LU,126,3,0,1,3,3,0
5523,LU,7,0,3,0,1,0,3
5524,LU,127,3,0,3,0,3,0
5525,LU,0,0,3,0,3,0,3
5526,LU,120,1,0,3,0,2,0
5527,LU,96,2,1,0,3,2,2
5528,LU,31,1,2,3,0,1,2
5529,LU,127,3,1,0,3,3,1
5530,LU,0,0,3,2,0,0,3
5531,LU,127,3,0,2,2,3,0
5532,LU,1,0,3,1,2,0,3
5533,LU,127,3,0,3,1,3,0
5534,LU,0,0,3,0,3,0,3
5535,LU,120,1,0,3,0,2,0
5536,LU,96,2,1,0,3,2,2
5537,LU,31,1,2,3,0,1,2
5538,LU,127,3,1,2,3,3,1
5539,LU,0,0,3,3,2,1,3
5540,LU,127,3,0,0,3,2,1
5541,LU,1,0,3,3,0,0,2
5542,LU,127,3,0,3,3,3,0
5543,LU,0,0,3,0,3,0,3
5544,LU,120,1,0,3,0,2,0
5545,LU,96,2,1,0,3,2,2
5546,LU,31,1,2,3,0,1,2
5547,LU,127,3,1,1,3,3,1
5548,LU,0,0,3,3,1,0,3
5549,LU,127,3,0,1,3,3,0
5550,LU,1,0,3,1,1,0,3
5551,LU,127,3,0,3,1,3,0
5552,LU,0,0,3,0,3,0,3
5553,LU,124,2,0,3,0,2,0
5554,LU,0,2,2,0,3,1,2
5555,LU,31,1,2,3,0,1,1
5556,LU,127,3,1,0,3,3,1
5557,LU,0,0,3,3,0,0,3
5558,LU,126,3,0,1,3,3,0
5559,LU,1,0,3,1,1,0,3
5560,LU,127,3,0,3,1,3,0
5561,LU,0,0,3,0,3,0,3
5562,LU,126,2,0,3,0,2,0
5563,LU,0,1,2,0,3,1,2
5564,LU,94,1,1,3,0,1,1
5565,LU,103,2,1,0,3,2,1
5566,LU,31,1,2,3,0,1,2
5567,LU,127,3,1,0,3,3,1
5568,LU,0,0,3,3,0,0,3
5569,LU,127,3,0,0,3,2,0
5570,LU,0,0,3,3,0,1,2
5571,LU,127,3,0,3,3,3,1
5572,LU,0,0,3,0,3,0,3
5573,LU,127,3,0,3,0,3,0
5574,LU,0,1,3,0,3,0,3
5575,LU,120,1,1,3,0,1,0
5576,LU,96,2,1,0,3,2,1
5577,LU,31,1,2,3,0,1,2
5578,LU,127,3,1,0,3,3,1
5579,LU,0,0,3,3,0,0,3
5580,LU,127,3,0,0,3,2,0
5581,LU,0,0,3,3,0,1,2
5582,LU,127,3,0,3,3,3,1
5583,LU,1,0,3,0,3,0,3
5584,LU,127,3,0,3,0,3,0
5585,LU,0,0,3,0,3,0,3
5586,LU,120,1,0,3,0,1,0
5587,LU,0,2,1,0,3,2,1
5588,LU,95,1,2,3,0,1,2
5589,LU,127,3,1,1,3,3,1
5590,LU,1,0,3,3,1,1,3
5591,LU,127,3,0,0,3,2,1
5592,LU,0,0,3,3,0,1,2
5593,LU,127,3,0,2,3,3,1
5594,LU,1,0,3,0,2,0,3
5595,LU,127,3,0,3,0,3,0
5596,LU,0,0,3,0,3,0,3
5597,LU,120,1,0,2,0,1,0
5598,LU,0,2,1,0,2,1,1
5599,LU,95,1,2,3,0,2,1
5600,LU,127,3,1,0,3,2,2
5601,LU,31,1,3,3,0,1,2
5602,LU,127,3,1,0,3,3,1
5603,LU,0,0,3,2,0,0,3
5604,LU,127,3,0,2,2,3,0
5605,LU,1,0,3,0,2,0,3
5606,LU,127,3,0,3,0,3,0
5607,LU,0,0,3,0,3,0,3
5608,LU,120,1,0,3,0,2,0
5609,LU,96,2,1,0,3,2,2
5610,LU,31,1,2,3,0,1,2
5611,LU,127,3,1,1,3,3,1
5612,LU,0,0,3,1,1,0,3
5613,LU,126,3,0,1,1,3,0
5614,LU,0,0,3,2,1,0,3
5615,LU,127,3,0,3,2,3,0
5616,LU,0,0,3,0,3,0,3
5617,LU,127,3,0,3,0,3,0
5618,LU,0,1,3,0,3,0,3
5619,LU,126,1,1,3,0,1,0
5620,LU,103,2,1,0,3,2,1
5621,LU,31,1,2,3,0,1,2
5622,LU,127,3,1,1,3,3,1
5623,LU,0,0,3,2,1,0,3
5624,LU,127,3,0,1,2,3,0
5625,LU,1,0,3,2,1,0,3
5626,LU,127,3,0,3,2,3,0
5627,LU,0,0,3,0,3,0,3
5628,LU,126,2,0,3,0,2,0
5629,LU,0,1,2,0,3,1,2
5630,LU,94,1,1,3,0,1,1
5631,LU,119,3,1,0,3,2,1
5632,LU,31,1,3,3,0,1,2
5633,LU,127,3,1,0,3,3,1
5634,LU,0,0,3,1,0,0,3
5635,LU,126,3,0,2,1,3,0
5636,LU,1,0,3,1,2,0,3
5637,LU,127,3,0,3,1,3,0
5638,LU,0,0,3,0,3,0,3
5639,LU,126,2,0,3,0,2,0
5640,LU,0,1,2,0,3,1,2
5641,LU,31,1,1,3,0,1,1
5642,LU,127,3,1,1,3,3,1
5643,LU,1,0,3,2,1,0,3
5644,LU,127,3,0,0,2,2,0
5645,LU,0,0,3,3,0,1,2
5646,LU,127,3,0,1,3,3,1
5647,LU,1,0,3,0,1,0,3
5648,LU,127,3,0,3,0,3,0
5649,LU,0,0,3,0,3,0,3
5650,LU,120,1,0,3,0,2,0
5651,LU,0,2,1,0,3,1,2
5652,LU,127,1,2,3,0,2,1
5653,LU,127,3,1,0,3,3,2
5654,LU,0,0,3,3,0,0,3
5655,LU,127,3,0,1,3,2,0
5656,LU,0,0,3,2,1,1,2
5657,LU,127,3,0,1,2,3,1
5658,LU,1,0,3,0,1,0,3
5659,LU,127,3,0,3,0,3,0
5660,LU,0,0,3,0,3,0,3
5661,LU,94,1,0,3,0,1,0
5662,LU,103,3,1,1,3,2,1
5663,LU,31,1,3,3,1,1,2
5664,LU,127,3,1,0,3,3,1
5665,LU,0,0,3,2,0,0,3
5666,LU,127,3,0,2,2,3,0
5667,LU,1,0,3,1,2,0,3
5668,LU,127,3,0,3,1,3,0
5669,LU,0,0,3,0,3,0,3
5670,LU,126,2,0,3,0,2,0
5671,LU,0,1,2,0,3,1,2
5672,LU,95,1,1,3,0,2,1
5673,LU,127,3,1,1,3,2,2
5674,LU,15,1,3,2,1,1,2
5675,LU,126,3,1,0,2,3,1
5676,LU,0,0,3,2,0,0,3
5677,LU,127,3,0,2,2,3,0
5678,LU,1,0,3,0,2,0,3
5679,LU,127,3,0,3,0,3,0
5680,LU,0,0,3,0,3,0,3
5681,LU,126,2,0,3,0,2,0
5682,LU,0,1,2,0,3,1,2
5683,LU,27,1,1,3,0,1,1
5684,LU,127,3,1,0,3,3,1
5685,LU,0,0,3,3,0,1,3
5686,LU,127,2,0,1,3,2,1
5687,LU,0,0,2,1,1,0,2
5688,LU,127,3,0,3,1,3,0
5689,LU,1,0,3,0,3,0,3
5690,LU,127,3,0,3,0,3,0
5691,LU,0,0,3,0,3,0,3
5692,LU,90,1,0,3,0,2,0
5693,LU,127,3,1,0,3,2,2
5694,LU,31,1,3,3,0,1,2
5695,LU,126,3,1,0,3,2,1
5696,LU,0,0,3,3,0,1,2
5697,LU,127,3,0,3,3,3,1
5698,LU,1,0,3,0,3,0,3
5699,LU,127,3,0,3,0,3,0
5700,LU,0,0,3,0,3,0,3
5701,LU,120,1,0,3,0,2,0
5702,LU,96,2,1,0,3,2,2
5703,LU,31,1,2,3,0,1,2
5704,LU,127,3,1,0,3,3,1
5705,LU,0,0,3,1,0,0,3
5706,LU,126,3,0,1,1,3,0
5707,LU,1,0,3,2,1,0,3
5708,LU,127,3,0,3,2,3,0
5709,LU,0,0,3,0,3,0,3
5710,LU,120,2,0,3,0,2,0
5711,LU,0,2,2,0,3,1,2
5712,LU,31,1,2,3,0,1,1
5713,LU,127,3,1,0,3,3,1
5714,LU,0,0,3,3,0,0,3
5715,LU,126,3,0,2,3,3,0
5716,LU,1,0,3,0,2,0,3
5717,LU,127,3,0,3,0,3,0
5718,LU,0,0,3,0,3,0,3
5719,LU,126,2,0,3,0,2,0
5720,LU,0,1,2,0,3,1,2
5721,LU,31,1,1,3,0,1,1
5722,LU,127,3,1,0,3,3,1
5723,LU,0,0,3,3,0,0,3
5724,LU,127,3,0,1,3,3,0
5725,LU,1,0,3,2,1,1,3
5726,LU,127,3,0,2,2,3,1
5727,LU,0,0,3,0,2,0,3
5728,LU,127,2,0,3,0,3,0
5729,LU,0,1,2,0,3,1,3
5730,LU,126,1,1,3,0,2,1
5731,LU,127,3,1,0,3,3,2
5732,LU,0,0,3,3,0,0,3
5733,LU,127,3,0,0,3,2,0
5734,LU,0,0,3,2,0,1,2
5735,LU,127,3,0,0,2,3,1
5736,LU,0,0,3,2,0,0,3
5737,LU,126,2,0,3,2,3,0
5738,LU,0,1,2,0,3,1,3
5739,LU,94,1,1,3,0,1,1
5740,LU,127,3,1,0,3,3,1
5741,LU,0,0,3,3,0,1,3
5742,LU,127,3,0,1,3,3,1
5743,LU,0,0,3,2,1,0,3
5744,LU,127,3,0,3,2,3,0
5745,LU,0,0,3,0,3,0,3
5746,LU,126,2,0,3,0,3,0
5747,LU,0,1,2,0,3,1,3
5748,LU,94,1,1,3,0,1,1
5749,LU,127,3,1,0,3,3,1
5750,LU,1,0,3,3,0,1,3
5751,LU,126,3,0,0,3,3,1
5752,LU,0,0,3,2,0,0,3
5753,LU,127,3,0,3,2,3,0
5754,LU,0,0,3,0,3,0,3
5755,LU,127,3,0,3,0,3,0
5756,LU,0,1,3,0,3,1,3
5757,LU,94,1,1,3,0,1,1
5758,LU,127,3,1,0,3,3,1
5759,LU,1,0,3,3,0,1,3
5760,LU,127,3,0,0,3,3,1
5761,LU,0,0,3,1,0,0,3
5762,LU,127,3,0,3,1,3,0
5763,LU,0,0,3,0,3,0,3
5764,LU,127,3,0,2,0,3,0
5765,LU,0,1,3,0,2,0,3
5766,LU,24,1,1,3,0,1,0
5767,LU,127,3,1,0,3,3,1
5768,LU,1,0,3,2,0,0,3
5769,LU,127,3,0,3,2,3,0
5770,LU,0,0,3,2,3,1,3
5771,LU,127,3,0,2,2,3,1
5772,LU,0,0,3,0,2,0,3
5773,LU,127,3,0,3,0,3,0
5774,LU,0,1,3,0,3,0,3
5775,LU,126,1,1,3,0,2,0
5776,LU,127,3,1,0,3,3,2
5777,LU,0,0,3,3,0,0,3
5778,LU,127,3,0,2,3,3,0
5779,LU,0,0,3,0,2,0,3
5780,LU,127,3,0,3,0,3,0
5781,LU,0,0,3,0,3,0,3
5782,LU,126,2,0,3,0,2,0
5783,LU,0,1,2,0,3,1,2
5784,LU,95,1,1,3,0,1,1
5785,LU,127,3,1,1,3,3,1
5786,LU,0,0,3,3,1,0,3
5787,LU,127,3,0,2,3,3,0
5788,LU,1,0,3,0,2,0,3
5789,LU,127,3,0,3,0,3,0
5790,LU,0,0,3,0,3,0,3
5791,LU,120,2,0,3,0,2,0
5792,LU,0,2,2,0,3,2,2
5793,LU,31,1,2,3,0,1,2
5794,LU,127,3,1,0,3,3,1
5795,LU,0,0,3,3,0,1,3
5796,LU,127,3,0,1,3,3,1
5797,LU,1,0,3,1,1,0,3
5798,LU,127,3,0,3,1,3,0
5799,LU,0,0,3,0,3,0,3
5800,LU,120,1,0,3,0,2,0
5801,LU,118,3,1,1,3,2,2
5802,LU,31,1,3,3,1,1,2
5803,LU,127,3,1,0,3,3,1
5804,LU,0,0,3,3,0,0,3
5805,LU,127,3,0,3,3,3,0
5806,LU,1,0,3,0,3,0,3
5807,LU,127,3,0,3,0,3,0
5808,LU,0,0,3,0,3,0,3
5809,LU,92,1,0,3,0,2,0
5810,LU,127,3,1,0,3,3,2
5811,LU,1,0,3,2,0,0,3
5812,LU,127,3,0,2,2,3,0
5813,LU,0,0,3,2,2,0,3
5814,LU,127,3,0,3,2,3,0
5815,LU,0,0,3,0,3,0,3
5816,LU,126,2,0,3,0,3,0
5817,LU,0,1,2,0,3,0,3
5818,LU,94,1,1,3,0,1,0
5819,LU,127,3,1,0,3,3,1
5820,LU,0,0,3,3,0,0,3
5821,LU,127,3,0,0,3,3,0
5822,LU,0,0,3,3,0,1,3
5823,LU,127,3,0,1,3,3,1
5824,LU,0,0,3,0,1,0,3
5825,LU,126,2,0,3,0,2,0
5826,LU,0,1,2,0,3,1,2
5827,LU,94,1,1,3,0,2,1
5828,LU,127,3,1,0,3,3,2
5829,LU,0,0,3,2,0,0,3
5830,LU,126,3,0,1,2,3,0
5831,LU,0,0,3,2,1,0,3
5832,LU,127,3,0,3,2,3,0
5833,LU,0,0,3,0,3,0,3
5834,LU,126,2,0,3,0,2,0
5835,LU,0,1,2,0,3,1,2
5836,LU,31,1,1,3,0,1,1
5837,LU,127,3,1,2,3,3,1
5838,LU,0,0,3,1,2,0,3
5839,LU,127,3,0,0,1,3,0
5840,LU,1,0,3,3,0,0,3
5841,LU,127,3,0,3,3,3,0
5842,LU,0,0,3,0,3,0,3
5843,LU,88,1,0,3,0,2,0
5844,LU,126,3,1,0,3,2,2
5845,LU,15,1,3,3,0,1,2
5846,LU,126,3,1,1,3,3,1
5847,LU,0,0,3,1,1,0,3
5848,LU,127,3,0,2,1,3,0
5849,LU,1,0,3,0,2,0,3
5850,LU,127,3,0,3,0,3,0
5851,LU,0,0,3,0,3,0,3
5852,LU,120,1,0,3,0,1,0
5853,LU,102,3,1,0,3,2,1
5854,LU,31,1,3,3,0,1,2
5855,LU,127,3,1,1,3,2,1
5856,LU,0,0,3,2,1,0,2
5857,LU,127,3,0,1,2,3,0
5858,LU,1,0,3,1,1,0,3
5859,LU,127,3,0,3,1,3,0
5860,LU,0,0,3,0,3,0,3
5861,LU,88,1,0,2,0,1,0
5862,LU,127,3,1,1,2,3,1
5863,LU,1,0,3,1,1,0,3
5864,LU,127,3,0,2,1,3,0
5865,LU,0,0,3,3,2,1,3
5866,LU,127,3,0,3,3,3,1
5867,LU,0,0,3,0,3,0,3
5868,LU,127,3,0,3,0,3,0
5869,LU,0,1,3,0,3,1,3
5870,LU,31,1,1,3,0,1,1
5871,LU,127,3,1,0,3,2,1
5872,LU,1,1,3,2,0,1,2
5873,LU,127,3,1,1,2,3,1
5874,LU,1,0,3,0,1,0,3
5875,LU,127,3,0,3,0,3,0
5876,LU,0,0,3,0,3,0,3
5877,LU,88,1,0,3,0,2,0
5878,LU,127,3,1,0,3,3,2
5879,LU,0,0,3,1,0,0,3
5880,LU,126,3,0,0,1,2,0
5881,LU,1,0,3,1,0,0,2
5882,LU,127,3,0,3,1,3,0
5883,LU,0,0,3,0,3,0,3
5884,LU,120,2,0,3,0,2,0
5885,LU,96,2,2,0,3,2,2
5886,LU,31,1,2,3,0,1,2
5887,LU,127,3,1,0,3,3,1
5888,LU,0,0,3,3,0,1,3
5889,LU,127,3,0,0,3,3,1
5890,LU,1,0,3,1,0,0,3
5891,LU,127,3,0,1,1,3,0
5892,LU,0,0,3,0,1,0,3
5893,LU,120,1,0,3,0,2,0
5894,LU,96,2,1,0,3,2,2
5895,LU,31,1,2,3,0,1,2
5896,LU,127,3,1,2,3,3,1
5897,LU,0,0,3,1,2,0,3
5898,LU,127,3,0,1,1,3,0
5899,LU,1,0,3,0,1,0,3
5900,LU,127,3,0,3,0,3,0
5901,LU,0,0,3,0,3,0,3
5902,LU,126,2,0,3,0,2,0
5903,LU,0,1,2,0,3,1,2
5904,LU,94,1,1,3,0,1,1
5905,LU,127,3,1,0,3,3,1
5906,LU,0,0,3,2,0,0,3
5907,LU,126,3,0,0,2,2,0
5908,LU,0,0,3,2,0,1,2
5909,LU,127,3,0,3,2,3,1
5910,LU,0,0,3,1,3,0,3
5911,LU,127,3,0,3,1,3,0
5912,LU,0,1,3,0,3,0,3
5913,LU,24,1,1,3,0,1,0
5914,LU,127,3,1,0,3,2,1
5915,LU,31,1,3,3,0,1,2
5916,LU,127,3,1,0,3,3,1
5917,LU,0,0,3,3,0,1,3
5918,LU,127,3,0,2,3,3,1
5919,LU,1,0,3,1,2,0,3
5920,LU,127,3,0,3,1,3,0
5921,LU,0,0,3,0,3,0,3
5922,LU,126,2,0,3,0,2,0
5923,LU,0,1,2,0,3,1,2
5924,LU,31,1,1,3,0,1,1
5925,LU,127,3,1,0,3,3,1
5926,LU,0,0,3,3,0,0,3
5927,LU,126,3,0,2,3,3,0
5928,LU,3,0,3,0,2,0,3
5929,LU,127,3,0,3,0,3,0
5930,LU,0,0,3,0,3,0,3
5931,LU,126,2,0,3,0,2,0
5932,LU,0,1,2,0,3,1,2
5933,LU,127,1,1,3,0,1,1
5934,LU,127,3,1,0,3,3,1
5935,LU,0,0,3,2,0,0,3
5936,LU,126,3,0,1,2,3,0
5937,LU,0,0,3,2,1,1,3
5938,LU,127,3,0,3,2,3,1
5939,LU,0,0,3,0,3,0,3
5940,LU,127,3,0,3,0,3,0
5941,LU,0,1,3,0,3,0,3
5942,LU,90,1,1,3,0,1,0
5943,LU,127,3,1,1,3,3,1
5944,LU,11,0,3,2,1,1,3
5945,LU,126,3,0,1,2,3,1
5946,LU,0,0,3,1,1,0,3
5947,LU,127,3,0,3,1,3,0
5948,LU,1,0,3,0,3,0,3
5949,LU,127,3,0,3,0,3,0
5950,LU,0,0,3,0,3,0,3
5951,LU,124,2,0,3,0,2,0
5952,LU,0,2,2,0,3,1,2
5953,LU,31,1,2,3,0,1,1
5954,LU,127,3,1,2,3,3,1
5955,LU,0,0,3,1,2,0,3
5956,LU,127,3,0,2,1,3,0
5957,LU,0,0,3,1,2,0,3
5958,LU,127,3,0,3,1,3,0
5959,LU,0,0,3,0,3,0,3
5960,LU,127,2,0,3,0,3,0
5961,LU,0,1,2,0,3,0,3
5962,LU,126,1,1,3,0,2,0
5963,LU,96,2,1,0,3,2,2
5964,LU,31,1,2,3,0,1,2
5965,LU,127,3,1,0,3,3,1
5966,LU,0,0,3,3,0,0,3
5967,LU,126,3,0,1,3,3,0
5968,LU,1,0,3,0,1,0,3
5969,LU,127,3,0,3,0,3,0
5970,LU,0,0,3,0,3,0,3
5971,LU,126,2,0,3,0,3,0
5972,LU,0,1,2,0,3,0,3
5973,LU,30,1,1,3,0,1,0
5974,LU,119,3,1,1,3,2,1
5975,LU,31,1,3,2,1,1,2
5976,LU,127,3,1,1,2,3,1
5977,LU,0,0,3,2,1,0,3
5978,LU,127,3,0,1,2,3,0
5979,LU,1,0,3,3,1,0,3
5980,LU,127,3,0,2,3,3,0
5981,LU,0,0,3,0,2,0,3
5982,LU,126,2,0,3,0,2,0
5983,LU,0,2,2,2,3,2,2
5984,LU,31,1,2,3,2,1,2
5985,LU,127,3,1,0,3,3,1
5986,LU,0,0,3,3,0,0,3
5987,LU,126,3,0,0,3,2,0
5988,LU,1,0,3,3,0,1,2
5989,LU,127,3,0,2,3,3,1
5990,LU,0,0,3,0,2,0,3
5991,LU,127,3,0,3,0,3,0
5992,LU,0,0,3,0,3,0,3
5993,LU,124,1,0,3,0,2,0
5994,LU,96,2,1,0,3,2,2
5995,LU,31,1,2,3,0,1,2
5996,LU,127,3,1,0,3,2,1
5997,LU,127,2,3,3,0,2,2
5998,LU,0,0,2,0,3,0,2
5999,LU,127,2,0,1,0,2,0
6000,LU,95,2,2,3,1,2,2
6001,LU,127,2,2,1,3,2,2
6002,LU,127,3,2,3,1,3,2
6003,LU,95,1,3,3,3,2,3
6004,LU,0,0,1,0,3,0,2
6005,LU,126,2,0,3,0,3,0
6006,LU,127,3,2,1,3,3,3
6007,LU,0,0,3,0,1,0,3
6008,LU,80,1,0,3,0,1,0
6009,LU,96,2,1,0,3,2,1
6010,LU,31,1,2,3,0,1,2
6011,LU,127,3,1,1,3,3,1
6012,LU,0,0,3,3,1,0,3
6013,LU,127,3,0,1,3,3,0
6014,LU,3,0,3,0,1,0,3
6015,LU,127,3,0,3,0,3,0
6016,LU,0,0,3,0,3,0,3
6017,LU,126,2,0,3,0,2,0
6018,LU,0,1,2,0,3,1,2
6019,LU,31,1,1,3,0,1,1
6020,LU,127,3,1,2,3,3,1
6021,LU,3,0,3,3,2,1,3
6022,LU,126,3,0,0,3,2,1
6023,LU,0,0,3,3,0,1,2
6024,LU,127,3,0,2,3,3,1
6025,LU,1,0,3,0,2,0,3
6026,LU,127,3,0,3,0,3,0
6027,LU,0,0,3,0,3,0,3
6028,LU,24,1,0,3,0,1,0
6029,LU,103,2,1,0,3,2,1
6030,LU,31,1,2,3,0,1,2
6031,LU,127,3,1,0,3,3,1
6032,LU,0,0,3,3,0,0,3
6033,LU,126,3,0,0,3,3,0
6034,LU,3,0,3,1,0,0,3
6035,LU,127,3,0,3,1,3,0
6036,LU,0,0,3,0,3,0,3
