,Application,branch_misses,cache_misses,cache_references,instructions,cpu_clock,minor_faults,page_faults,task_clock,L1_icache_loads,LLC_loads,branch_load_misses,iTLB_load_misses,iTLB_loads,cpu_branch_misses_,cpu_bus_cycles_,cpu_cache_misses_,cpu_cache_references_,cpu_cpu_cycles_,cpu_instructions_,msr_aperf_,msr_mperf_,msr_tsc_,cpu_ref_cycles_,power_energy_ram_,power_energy_pkg_,total
3997,FT,229282718,130210967,1406968767,37118106028.0,322865.1,384229,389208,334304.87,24485920720,10505175472,214458994,368172085,37761404501.0,214357409,218000000000.0,144998680,1512196458,236000000000.0,37751172493.0,281421774,264421780,486000000000.0,225000000000.0,31.99,229.91,261.9
3998,FT,109414813,218457692,1382860338,28704569213.0,349020.15,486659,488216,348223.14,12503354588,10119525119,110938839,68249893,28607802361.0,111116431,221000000000.0,225300094,1421994035,237000000000.0,28637470798.0,295944918,276271884,488000000000.0,222000000000.0,33.07,230.49,263.56
3999,FT,113050438,225269276,1390739346,27540523011.0,350295.9,724115,723497,352830.48,12409715807,10095573082,110909310,75210277,27411146322.0,110985077,224000000000.0,234322221,1418354590,242000000000.0,27233354939.0,301032565,281214066,496000000000.0,226000000000.0,34.51,234.45,268.96
4000,FT,95715066,252687659,1280017760,22816930186.0,358776.33,192174,186258,363205.75,10404844669,9474029573,98060608,53301311,23164780970.0,98211411,235000000000.0,265034130,1319364612,255000000000.0,23111068815.0,317347521,296708874,516000000000.0,239000000000.0,35.72,243.76,279.48
4001,FT,106894165,264497417,1290767719,22978367030.0,367561.22,48540,48936,365711.05,10429225716,9255350378,103216422,49147824,22836864936.0,101372798,231000000000.0,261350473,1283832803,250000000000.0,22600433993.0,308871344,287979300,505000000000.0,232000000000.0,35.15,236.8,271.95
4002,FT,102765656,259014818,1275967517,22829772377.0,362932.46,90782,92822,364081.7,10432585909,9287264164,106372731,53559694,22889649405.0,99941500,233000000000.0,264472320,1298250481,251000000000.0,22793483707.0,310447766,289564730,507000000000.0,233000000000.0,35.28,238.79,274.07
4003,FT,93702033,265404942,1253942184,22032609824.0,362730.62,230266,230533,362168.33,10236032143,9275365960,93207271,53526629,22337834522.0,94722791,231000000000.0,272079886,1269006557,253000000000.0,22471852153.0,316233092,295446550,517000000000.0,238000000000.0,36.28,243.39,279.66999999999996
4004,FT,95461893,291127118,1300907912,22154220016.0,368818.4,188892,188928,366097.77,9984299979,9543637465,90691703,47748893,21628388091.0,91116698,228000000000.0,286307798,1246637341,245000000000.0,21301411138.0,305888232,284997902,497000000000.0,227000000000.0,34.74,232.98,267.71999999999997
4005,FT,104379902,311183236,1280422632,23376785791.0,352685.67,181236,180575,348923.23,11326535306,9711751568,105380557,55178203,23742987201.0,102018968,222000000000.0,311080403,1270684062,239000000000.0,23830003347.0,295812548,275852402,483000000000.0,221000000000.0,33.54,225.49,259.03000000000003
4006,FT,120525050,332528967,1535584503,33682954813.0,338822.01,287962,287381,327123.7,16358103776,12039116278,118033694,53511225,33754235661.0,116275175,202000000000.0,310414563,1560715485,217000000000.0,33498448421.0,265313457,245995204,436000000000.0,197000000000.0,30.24,199.42,229.66
4007,FT,404033981,160691211,2184838740,60450962455.0,306681.21,147363,146028,300868.83,36348118678,13756882959,412690725,286172126,61382932320.0,425048917,192000000000.0,139087463,2076443140,208000000000.0,61604965140.0,233157878,217007112,413000000000.0,192000000000.0,18.26,181.18,199.44
4008,FT,671402966,216256619,1456878369,67191654796.0,318144.17,85412,90354,356451.28,42360439587,9516663774,622458828,424158359,64008135848.0,627079125,245000000000.0,392842358,1816202973,269000000000.0,63526279297.0,321908311,305056276,553000000000.0,267000000000.0,30.79,253.56,284.35
4009,FT,128676843,441754099,1457639815,19167972596.0,390853.25,106928,101692,375450.24,10429025001,8969813926,135322470,78428238,21313192892.0,136152317,236000000000.0,300137099,1231412184,257000000000.0,21412851834.0,315298361,292427268,505000000000.0,232000000000.0,34.36,236.97,271.33
4010,FT,149540705,259754237,1153236567,22197679857.0,361582.73,5070,5070,361592.0,10953339018,8528240693,142350126,83223123,22753305425.0,147448227,228000000000.0,257297157,1169134296,250000000000.0,22379119666.0,308440320,287937902,505000000000.0,233000000000.0,35.02,238.36,273.38
4011,FT,145404410,258477726,1143960869,22232047697.0,362412.67,12354,13204,363110.61,10768900930,8603996237,140953833,77980280,22351886516.0,140227317,230000000000.0,263168557,1171122498,252000000000.0,22213350532.0,313665345,292867400,514000000000.0,236000000000.0,35.9,242.43,278.33
4012,FT,140466695,261523415,1170130036,22199645568.0,366844.86,124042,124717,366820.25,10768063046,8634017689,135007355,82186321,22158579621.0,136518980,230000000000.0,260206296,1155410269,250000000000.0,21935438781.0,310275349,289390808,506000000000.0,232000000000.0,35.13,238.6,273.73
4013,FT,139406028,259854488,1147760782,21996601302.0,363245.27,129636,129979,364484.09,10871918485,8661896066,138571049,83829511,22337295630.0,138612007,230000000000.0,261872571,1171904700,251000000000.0,22319935894.0,311893812,291207462,510000000000.0,235000000000.0,35.21,240.97,276.18
4014,FT,136183392,259306641,1152878602,21792218563.0,363815.92,89807,87876,362285.0,10274371897,8592124219,131995251,75992001,21721198139.0,132050774,230000000000.0,258442036,1152345609,248000000000.0,21757373479.0,309161182,288507926,504000000000.0,230000000000.0,35.14,237.38,272.52
4015,FT,145209819,258649093,1162599955,22212008315.0,361256.61,28833,29266,362003.06,11048396539,8581765967,143484970,81303820,22375201061.0,142822118,228000000000.0,258620142,1174911811,250000000000.0,22222027863.0,309469966,288988504,506000000000.0,233000000000.0,34.81,239.5,274.31
4016,FT,130839256,269933879,1138841288,21829118611.0,363580.29,39636,39834,365234.29,10477817100,8381357290,126730591,68424882,21529998238.0,125110729,232000000000.0,284582428,1158634845,254000000000.0,21610430208.0,314727129,294090818,517000000000.0,238000000000.0,36.03,243.63,279.65999999999997
4017,FT,104076732,315431556,1141809693,20737324980.0,369093.7,38996,38917,367548.33,9756265703,8274737389,104322033,47918154,19762028525.0,98626791,233000000000.0,311808625,1137059813,250000000000.0,20283795139.0,310396029,289287614,507000000000.0,233000000000.0,35.35,237.27,272.62
4018,FT,95372862,306693831,1118796660,20495696602.0,362651.7,115580,116907,362471.92,9260915572,8217305709,95511873,51779240,20012752724.0,94258153,234000000000.0,310283712,1138800744,251000000000.0,19952188071.0,309878945,289194500,506000000000.0,234000000000.0,35.34,238.35,273.69
4019,FT,89717437,295186925,1110251631,19627259046.0,364476.87,153858,154215,366424.78,9001804812,8310264936,92104390,51560727,20122897258.0,91660459,239000000000.0,314364228,1167899552,256000000000.0,20029476079.0,318643552,298052580,525000000000.0,241000000000.0,36.58,246.47,283.05
4020,FT,95979983,315236126,1184709126,20740883004.0,377571.62,151425,151808,377862.54,9693994873,8643181167,98387824,53523368,20242427632.0,95531254,243000000000.0,321696179,1195291007,259000000000.0,20286090431.0,320616647,298697910,519000000000.0,239000000000.0,36.15,243.67,279.82
4021,FT,97913794,315405134,1156648111,20435924132.0,370437.67,205073,205557,367963.87,9163188872,8350982267,92906747,53866311,20021161256.0,93644220,235000000000.0,315456863,1142175921,251000000000.0,20055438792.0,310876134,290052700,509000000000.0,233000000000.0,35.4,239.0,274.4
4022,FT,94727896,309478920,1141191414,19815467480.0,362395.71,127220,124847,363288.42,9219486013,8244853477,97258886,48571374,19789250627.0,92199255,235000000000.0,314054491,1148570532,251000000000.0,19783892017.0,311985722,291770612,513000000000.0,236000000000.0,35.51,240.64,276.15
4023,FT,105069155,316739280,1170283184,20767867795.0,367972.73,112900,113575,367411.05,10000694280,8333666936,109718806,56658001,20454606786.0,101026177,237000000000.0,314984051,1174012535,253000000000.0,20473749835.0,311963477,290354764,508000000000.0,234000000000.0,35.0,238.11,273.11
4024,FT,98600861,308853473,1124054218,20308376476.0,364284.54,152570,153482,366060.12,9929462689,8332856246,107431016,55166363,20282949633.0,99325385,236000000000.0,317643853,1171131663,254000000000.0,20453085796.0,315144227,294690368,518000000000.0,238000000000.0,36.12,243.37,279.49
4025,FT,107450553,319648407,1149270038,20637314801.0,370899.96,171657,172059,371050.86,9971671726,8455037498,105017470,59295705,20789461634.0,101518357,235000000000.0,321040231,1158767016,255000000000.0,20497824675.0,315524486,294256102,515000000000.0,236000000000.0,35.78,240.87,276.65
4026,FT,202556891,289552109,1395477681,30466474143.0,355875.24,288587,287435,333663.11,20773085881,9513028407,208583280,328088559,30585446173.0,206365431,209000000000.0,249464979,1349898430,222000000000.0,30522012862.0,261249594,241135370,431000000000.0,198000000000.0,30.06,200.81,230.87
4027,FT,261780925,98279472,1392929560,40604316522.0,312092.95,1980574,2022190,322731.84,28573683248,10264875449,251561058,469148300,42272384533.0,245778380,212000000000.0,107001280,1523711987,228000000000.0,42681520896.0,266067716,250286036,472000000000.0,219000000000.0,26.91,220.81,247.72
4028,FT,127597501,185708227,1561735769,35795069117.0,344642.36,1674979,1635160,353036.62,15507180916,11419631607,126606869,113364091,34647368066.0,124055626,229000000000.0,208032812,1582798413,245000000000.0,34108152729.0,300070790,280711200,503000000000.0,232000000000.0,34.85,242.25,277.1
4029,FT,94360948,255653124,1257358838,22602456785.0,366633.85,112818,110806,369660.67,10195750259,9438934622,95734454,52609596,23271936226.0,94559454,241000000000.0,267490750,1305478109,258000000000.0,22732583556.0,319879944,298656134,519000000000.0,239000000000.0,36.18,243.82,280.0
4030,FT,94550390,258833080,1268011356,22554081079.0,366657.06,120207,120201,364156.33,9927314598,9207990011,90706255,48371265,22412397313.0,90617833,233000000000.0,259210538,1259508019,250000000000.0,22240268662.0,310688957,289704212,508000000000.0,233000000000.0,35.3,238.83,274.13
4031,FT,94683597,258666012,1277152615,22739962097.0,363327.12,17652,16368,362337.23,10134198732,9238629955,100757764,47670259,22509297800.0,97681050,234000000000.0,259455868,1279452912,250000000000.0,22580772566.0,310745487,290233244,504000000000.0,233000000000.0,35.14,237.68,272.82
4032,FT,99498160,260289685,1256007393,22804167975.0,362498.6,6307,6306,364938.14,10383630925,9234054701,105440842,47512457,22915520461.0,101287286,238000000000.0,263082539,1298790956,255000000000.0,23200564107.0,317102827,296157694,518000000000.0,239000000000.0,36.11,243.66,279.77
4033,FT,104317358,264922856,1317585771,23316123901.0,371317.3,10578,11179,371259.95,10517626559,9386897121,103413222,50309553,23369004175.0,103781242,238000000000.0,264796354,1318087181,254000000000.0,23056387571.0,315190140,294226114,515000000000.0,237000000000.0,36.01,242.21,278.22
4034,FT,102700056,287624128,1328322287,22542351442.0,365445.12,118918,120675,361696.31,10168174897,9339210012,105887570,54592190,21554912265.0,99050278,230000000000.0,292127304,1283337991,246000000000.0,21505422386.0,304404028,283698100,498000000000.0,228000000000.0,34.14,233.7,267.84
4035,FT,99213877,297517171,1280529927,23326725805.0,353013.06,412828,421301,347460.33,11360523147,9560097593,107417840,61570595,24138573040.0,101363807,221000000000.0,292270015,1288467248,236000000000.0,24267293888.0,293048142,272662390,479000000000.0,218000000000.0,33.39,223.34,256.73
4036,FT,155032528,325190723,1722806387,39471235327.0,334870.86,2077839,2081057,322882.67,20243251411,12905634651,149256930,118974028,37846325865.0,147073780,204000000000.0,318371569,1763212715,217000000000.0,37467175012.0,259632841,240990792,432000000000.0,197000000000.0,29.97,197.32,227.29
4037,FT,331963792,140392482,2380442220,57160301891.0,304688.88,488562,474824,301352.06,33470483188,14597879183,364633832,267558258,58743111025.0,369579492,197000000000.0,127218299,2270409226,209000000000.0,59043693253.0,233970929,217919604,416000000000.0,194000000000.0,21.25,181.33,202.58
4038,FT,610549872,244136283,1489715179,62875344611.0,316055.47,110653,111573,348767.51,38458023271,9164507184,582406284,406924520,58875123381.0,571846521,241000000000.0,399669504,1802176153,258000000000.0,58060842742.0,309609283,292921216,529000000000.0,253000000000.0,29.21,242.24,271.45
4039,FT,122012966,395632019,1408123479,19099568634.0,378468.93,135106,134426,370144.78,10209610943,8892071256,134344909,82845739,21292293477.0,135204510,243000000000.0,298040192,1263543636,258000000000.0,21794048834.0,318272990,295900052,509000000000.0,238000000000.0,35.0,240.31,275.31
4040,FT,133511555,254020088,1156364928,22074959056.0,363735.9,101458,101751,364135.88,10508354248,8662832324,134059110,78202855,22158291677.0,135854565,233000000000.0,260069235,1167844927,251000000000.0,22197531714.0,313081151,292112352,511000000000.0,234000000000.0,35.15,240.78,275.93
4041,FT,140044992,258648475,1190769469,22326049445.0,365777.67,89775,88869,365512.73,10599884048,8666659649,135448241,78598842,22153793941.0,138806638,234000000000.0,263568774,1186675460,252000000000.0,22183923683.0,313941028,293380710,512000000000.0,236000000000.0,35.61,241.93,277.54
4042,FT,144233685,257673213,1202884722,22646010082.0,368907.31,10550,10601,368031.79,10841083348,8674695055,145173390,81999455,22620660301.0,145103934,235000000000.0,260150782,1196847758,252000000000.0,22579520987.0,311773073,290506524,508000000000.0,233000000000.0,34.54,239.32,273.86
4043,FT,148377535,255592494,1168365736,22104676749.0,360852.95,9866,9901,360313.29,10891810928,8510199802,140399645,78510943,22174225986.0,139037551,228000000000.0,256260102,1161012742,248000000000.0,21880677048.0,308383429,289546180,509000000000.0,233000000000.0,34.46,239.74,274.2
4044,FT,145128518,256582543,1183224991,22662864216.0,365131.21,10009,10002,365599.58,10827354617,8659616274,149806917,82778226,22533063492.0,147097686,235000000000.0,262317324,1184363028,253000000000.0,22933513871.0,312482719,290208226,506000000000.0,233000000000.0,35.33,239.05,274.38
4045,FT,137007617,256214642,1163179811,22418091714.0,362165.16,11290,11302,362377.55,11036437069,8539949138,148023839,77691782,21971043688.0,137976286,230000000000.0,257999507,1157923035,248000000000.0,22101697722.0,308294957,287621572,506000000000.0,232000000000.0,34.98,238.45,273.43
4046,FT,129059743,269617994,1149907572,21613982705.0,361939.32,18106,18229,362124.39,10065384684,8349937391,120687836,66600835,21229772516.0,124059329,231000000000.0,283642997,1133501913,249000000000.0,21394928617.0,310345731,289977884,510000000000.0,235000000000.0,35.07,240.21,275.28000000000003
4047,FT,103988671,306484012,1141682356,20764796717.0,370764.25,13045,12900,370741.42,9922551680,8395579269,107900817,53930837,20776862092.0,105782014,236000000000.0,315928218,1151563868,257000000000.0,20761307399.0,317129918,295698326,515000000000.0,238000000000.0,35.97,242.66,278.63
4048,FT,94968306,312893306,1127199477,20249942037.0,364096.2,95040,95131,365009.88,9364968641,8251191770,92650044,46611393,19820549534.0,91745441,232000000000.0,314271022,1104749287,251000000000.0,20035301644.0,312401915,291561620,510000000000.0,234000000000.0,35.62,238.49,274.11
4049,FT,92058328,310278715,1115455626,19668349813.0,366163.64,85800,87082,366481.67,9236087710,8279589123,92367811,48913737,19986338562.0,94223836,233000000000.0,311227682,1117549483,252000000000.0,19870829444.0,313009545,292158622,511000000000.0,235000000000.0,35.41,240.06,275.47
4050,FT,92273680,309730520,1097954404,19589708289.0,366806.73,119814,119748,374416.46,9395910319,8436313938,91171900,50317900,20406734623.0,93987256,240000000000.0,325198411,1153344249,263000000000.0,20765755055.0,327619891,306359074,539000000000.0,247000000000.0,37.59,252.41,290.0
4051,FT,98909228,326640267,1173864422,21074664265.0,386059.67,110399,109170,384297.67,9850806193,8728457096,96729742,52912417,20843327921.0,96819385,241000000000.0,324592392,1165161834,262000000000.0,20641714517.0,326229820,304935708,536000000000.0,246000000000.0,37.16,251.67,288.83
4052,FT,97592889,323921675,1172299713,20812953668.0,383500.6,85534,86798,380234.96,9619040355,8588069034,94833116,51281861,20779980287.0,96194312,240000000000.0,328060290,1160578332,262000000000.0,20583551219.0,324242536,302202712,534000000000.0,246000000000.0,37.13,250.5,287.63
4053,FT,95190323,323260849,1145108642,20676178786.0,388752.72,115698,115513,388187.17,9692680777,8726666501,95802965,51971772,21228799933.0,96939569,244000000000.0,330846400,1173805200,267000000000.0,21031094128.0,331950871,309533854,534000000000.0,244000000000.0,37.09,249.15,286.24
4054,FT,99002359,319840472,1156471493,20668229829.0,377976.71,107121,107121,381902.79,9826039646,8635961299,99859082,54071331,21111195640.0,100087762,246000000000.0,329252177,1213308433,266000000000.0,21189646331.0,333271468,313028184,552000000000.0,255000000000.0,38.21,259.73,297.94
4055,FT,101467177,334700320,1221314712,21693173278.0,398795.96,88525,87362,394217.92,10807480707,9048337976,108097433,73580436,21798656049.0,105906608,248000000000.0,326377340,1249915626,267000000000.0,22071066905.0,328481487,303538970,524000000000.0,239000000000.0,36.6,244.33,280.93
4056,FT,345464833,218491147,1512495968,40437442589.0,351439.26,69495,93472,333316.32,33776892337,9763546835,332527695,569379703,40322307970.0,335389891,209000000000.0,169134424,1442468845,229000000000.0,40495989221.0,256985690,239333584,454000000000.0,212000000000.0,28.22,205.8,234.02
4057,FT,163877187,141021878,1702670267,47486121963.0,331711.54,2559026,2542554,339640.4,21320827418,12474839134,169012690,157142459,50618859065.0,161141129,218000000000.0,152441351,1878841978,238000000000.0,50552473592.0,268060795,250238016,471000000000.0,222000000000.0,27.47,226.0,253.47
4058,FT,191511017,197199867,1727803535,50620936742.0,336938.37,2254294,2254302,333825.13,22492898315,11755021108,197515516,153478646,50889755725.0,189506468,215000000000.0,203268777,1746247384,236000000000.0,50617042897.0,263721256,246004696,467000000000.0,220000000000.0,32.35,223.99,256.34000000000003
4059,FT,128225504,236351979,1387408087,33451816066.0,342198.34,405429,397925,350223.11,15020488552,10256702824,123486697,60929517,32783322524.0,117233661,221000000000.0,243653625,1393072237,243000000000.0,32765414972.0,304642502,286566490,506000000000.0,230000000000.0,34.53,238.35,272.88
4060,FT,117887815,235653612,1601103216,35121550839.0,359194.8,5101,5081,358006.36,15689809751,11536759791,118047097,50416221,35168122207.0,114135081,225000000000.0,235637770,1611134147,244000000000.0,35286550796.0,301843195,280232204,494000000000.0,227000000000.0,34.4,234.64,269.03999999999996
4061,FT,111433225,236408983,1603394311,34090328437.0,354508.16,6171,6177,355420.62,15262059150,11737329268,118891759,49017200,34556652845.0,115700835,229000000000.0,242603808,1661564518,248000000000.0,34704784637.0,303526794,283655344,507000000000.0,233000000000.0,35.58,238.83,274.41
4062,FT,115447205,244025456,1825055428,34941382008.0,365361.08,5530,5512,365222.96,15689255360,12997686809,118249190,50920384,35446554542.0,115068864,233000000000.0,245151400,1841783747,252000000000.0,34978293498.0,304082597,283711820,508000000000.0,234000000000.0,35.17,238.37,273.54
4063,FT,118867493,251716850,1919196709,35047782109.0,361936.98,14856,15389,361281.28,15879208261,13625342162,120421331,50844900,34877441650.0,116673117,228000000000.0,250494857,1892906722,247000000000.0,34725453082.0,295789419,275538648,495000000000.0,229000000000.0,34.17,231.8,265.97
4064,FT,116650173,249900688,2023657963,35381107787.0,348806.77,123922,125147,342156.89,16054009356,14378727716,118533668,50390952,35471652823.0,113016301,217000000000.0,238874655,2009428421,235000000000.0,35320800072.0,277343224,258258756,471000000000.0,217000000000.0,32.6,219.42,252.01999999999998
4065,FT,116513430,280465818,2388636144,35066803941.0,337360.0,278909,278493,335552.65,16865332656,17862098777,117085980,57096969,34677464211.0,116548028,217000000000.0,296477999,2467777849,236000000000.0,34465902483.0,271591150,253105888,467000000000.0,217000000000.0,32.48,212.68,245.16
4066,FT,371280575,209310472,2357621172,57587070205.0,324692.12,186715,185641,314506.02,34949443053,15209884132,391634463,273141833,59754007148.0,397710583,197000000000.0,160242512,2149991261,213000000000.0,59893057488.0,238757631,222022346,422000000000.0,196000000000.0,25.34,185.36,210.70000000000002
4067,FT,811428254,32813448,1353523622,93223425868.0,301797.05,136861,137008,302138.37,59645398944,8503999120,799058202,596535769,94002686178.0,801893016,197000000000.0,36651261,1381892481,213000000000.0,93722213931.0,232111184,216812610,424000000000.0,199000000000.0,10.93,184.44,195.37
4068,FT,593393617,285728959,1518995272,58076833945.0,326459.09,275924,284848,367881.95,36520601425,9940958521,557040449,386801324,55869645716.0,545606496,257000000000.0,434660763,1866326495,278000000000.0,55234220414.0,334424727,315051352,558000000000.0,270000000000.0,33.52,256.56,290.08
4069,FT,139735530,386191806,1428149982,21428053863.0,395343.24,295080,287135,378441.58,11040713203,9033235645,138608087,87393658,22479428602.0,139223765,238000000000.0,276697518,1209262210,257000000000.0,22504753174.0,319303051,298135544,521000000000.0,239000000000.0,35.56,244.68,280.24
4070,FT,141286449,264879765,1201356169,22570280145.0,374292.63,148558,148554,374314.67,11065421331,8877057946,139870388,85962768,22816797744.0,140581594,237000000000.0,268902874,1200451322,258000000000.0,22762133238.0,320978735,299293708,525000000000.0,241000000000.0,36.33,247.78,284.11
4071,FT,142138065,265649091,1211167854,22770365760.0,378902.96,172978,174015,380736.17,11194198366,9020514369,143637992,87165287,23237087907.0,142759572,244000000000.0,273344110,1229149974,263000000000.0,23175018259.0,326299084,304740212,530000000000.0,245000000000.0,36.75,249.85,286.6
4072,FT,144085304,267134724,1216587517,23240968134.0,377316.08,232772,234382,375813.01,11114217755,8970597455,142390527,89232269,23185562649.0,140413804,239000000000.0,267184401,1222008094,258000000000.0,22943734527.0,321052851,299716228,526000000000.0,241000000000.0,35.51,247.26,282.77
4073,FT,144739032,261533414,1204824096,23136470773.0,376460.71,236384,235328,380878.81,11421724550,9091390840,150446384,93181192,23643107057.0,147701080,249000000000.0,279382903,1285984961,272000000000.0,24182040524.0,346082619,325626224,573000000000.0,266000000000.0,38.39,270.95,309.34
4074,FT,155476183,293450150,1330031109,24974643888.0,408592.65,236765,233824,405354.7,11827207454,9655903229,154077831,94665407,24533701030.0,152150610,256000000000.0,284791876,1292391206,271000000000.0,23824497741.0,330346461,305340518,525000000000.0,240000000000.0,35.79,246.21,282.0
4075,FT,148181580,267027073,1211381507,23088020857.0,373487.76,172698,175123,371834.09,11195674926,8706979152,148314956,85191328,22914917707.0,143569947,235000000000.0,264690119,1187250366,254000000000.0,22849378840.0,315662009,294591192,517000000000.0,237000000000.0,36.11,243.12,279.23
4076,FT,118474630,303943999,1175093893,21716720705.0,369932.62,153653,153302,371864.86,10383570665,8585171581,122994360,62598609,20932824235.0,114462454,241000000000.0,315831008,1194643781,259000000000.0,21660098575.0,322854255,301332388,525000000000.0,243000000000.0,36.05,246.07,282.12
4077,FT,102455698,323451965,1169452787,20786875712.0,377789.93,163955,164107,375682.39,9675132907,8435966995,106802924,57366178,20796107560.0,103422089,240000000000.0,324592836,1187887897,258000000000.0,20511909151.0,319291347,298038902,522000000000.0,240000000000.0,36.17,244.37,280.54
4078,FT,101627971,323767580,1173673115,20752633259.0,373516.49,192287,192395,373615.1,9465299125,8520354612,108425378,57264215,20956408209.0,105885695,242000000000.0,327169246,1182700769,257000000000.0,21121978890.0,319399781,298108034,522000000000.0,240000000000.0,36.42,244.76,281.18
4079,FT,106739113,320752985,1200257179,20838458182.0,371322.44,183240,183173,369137.78,9625635885,8429529490,104171237,59102510,20373755993.0,102026332,239000000000.0,319078311,1207830281,254000000000.0,19956109004.0,314449005,293224862,512000000000.0,235000000000.0,35.51,239.39,274.9
4080,FT,104097804,313164151,1139852441,19878824162.0,365326.05,195813,195190,364104.86,9085098061,8224631151,98533816,55527998,20136716722.0,100972188,233000000000.0,312986219,1153294493,248000000000.0,20054642069.0,307562723,286986504,504000000000.0,230000000000.0,34.24,235.6,269.84
4081,FT,102056747,311440336,1133831196,20008625527.0,360907.79,195827,196429,360868.84,9819177527,8235889360,106969594,56511070,19913711588.0,99029655,232000000000.0,312725153,1158866912,248000000000.0,19833081560.0,307814928,287574924,505000000000.0,233000000000.0,35.29,237.07,272.36
4082,FT,97082554,313802237,1141416420,20025649889.0,361514.52,181484,180978,362519.29,9471783876,8237674385,103062691,54129056,19605850115.0,100515692,232000000000.0,310134630,1151354237,248000000000.0,20089397621.0,308428975,288843212,510000000000.0,234000000000.0,35.68,238.73,274.40999999999997
4083,FT,104731774,325220496,1162125781,20163476488.0,364595.55,185152,185835,364919.39,9546224575,8288299688,99850005,54642354,20117990364.0,102062440,231000000000.0,317737237,1133198964,251000000000.0,20373587215.0,311447049,289384494,505000000000.0,231000000000.0,35.22,236.41,271.63
4084,FT,100185597,317223798,1158273790,20671915186.0,364207.66,192232,192708,367101.78,9850267490,8366830116,106904869,57124085,20311066143.0,103717624,234000000000.0,322539976,1156665678,254000000000.0,21039671456.0,315790784,295152662,521000000000.0,239000000000.0,36.36,244.99,281.35
4085,FT,97194463,315296019,1168013856,21078004731.0,373084.33,275833,275610,368326.13,10646663214,8521145184,104007428,90569694,21239743247.0,105087868,231000000000.0,309850472,1173964091,249000000000.0,21576440769.0,310524467,289259474,506000000000.0,230000000000.0,35.27,236.34,271.61
4086,FT,297346809,210514977,1509438213,39219775455.0,346425.59,202150,199764,325190.11,30933962394,9345799852,302811940,554475443,37887099574.0,304171220,204000000000.0,174930741,1406749606,220000000000.0,37410840670.0,247712322,228935364,430000000000.0,201000000000.0,27.52,195.4,222.92000000000002
4087,FT,93717341,151176622,1209310690,25697689779.0,322507.33,766492,770978,342715.42,11961294574,10016966489,88555282,99080800,27443959906.0,85001921,224000000000.0,196431838,1397009176,242000000000.0,27540180708.0,305447417,287478142,506000000000.0,231000000000.0,35.35,244.08,279.43
4088,FT,102696228,248880772,1330748643,24199991207.0,363502.67,425932,422739,368860.49,11066724723,9743300595,101989044,63111622,24283888518.0,100582768,235000000000.0,259516113,1360140561,253000000000.0,24197065770.0,316306610,295996498,522000000000.0,238000000000.0,36.11,245.33,281.44
4089,FT,98822180,264215966,1300141177,23062789372.0,374724.78,111612,111230,374124.83,10426724210,9489810956,96757656,57533827,23560033625.0,99606337,242000000000.0,270435602,1348582185,263000000000.0,23476250817.0,327812044,305600694,532000000000.0,244000000000.0,37.09,250.73,287.82
4090,FT,95219373,269242340,1303504933,23268490886.0,380626.97,105533,105749,381159.52,10501019136,9620034061,97317329,50071489,23293688643.0,95723245,241000000000.0,268736927,1309459959,257000000000.0,22996597174.0,318667934,297779762,522000000000.0,239000000000.0,35.56,244.94,280.5
4091,FT,94923544,264606023,1289515323,23008334303.0,373050.68,88739,88879,372535.42,10322470632,9418278445,96143472,48527819,22820056635.0,95052641,239000000000.0,268173856,1303617479,256000000000.0,22887959110.0,319641218,298179574,521000000000.0,239000000000.0,36.02,244.87,280.89
4092,FT,100918701,264831912,1321364834,23349933576.0,374152.66,175865,176681,376468.5,10656877260,9621493869,103513798,56381580,23771745160.0,103697941,250000000000.0,280083314,1377077650,267000000000.0,23632072068.0,331917116,309866704,539000000000.0,248000000000.0,37.6,253.64,291.24
4093,FT,98456336,268722969,1329870156,23717636840.0,385266.07,226735,227509,381469.66,10445130969,9587731079,97443968,55089872,22872673665.0,95230776,237000000000.0,266748654,1297593087,253000000000.0,22757252077.0,315143771,294075544,516000000000.0,235000000000.0,35.73,242.28,278.01
4094,FT,98932949,266544416,1288517208,22850598368.0,367992.56,251830,250506,367656.7,10463073076,9520622288,99025914,56879899,22622368567.0,98781627,235000000000.0,279020275,1310039334,252000000000.0,22656941441.0,314414453,292935706,513000000000.0,234000000000.0,35.44,241.36,276.8
4095,FT,93513739,358801108,1242776990,18620605126.0,369571.3,509062,515403,368712.69,9313648023,9960417572,95255591,67195213,17820331895.0,94485539,236000000000.0,391048676,1247910384,253000000000.0,17594495511.0,314465725,293304886,515000000000.0,234000000000.0,35.66,235.3,270.96000000000004
4096,FT,120699824,318567809,2261703100,34271552532.0,351994.28,526745,518980,330354.7,17358002764,16381694520,114736429,60910852,34015808806.0,112248882,205000000000.0,259395069,2372712128,218000000000.0,34035552561.0,252262540,233339512,429000000000.0,197000000000.0,27.15,186.58,213.73000000000002
4097,FT,602421721,175872920,1865831050,65989662027.0,323300.08,24403,24005,358334.79,40826918163,11526904238,594602178,390293350,64291255208.0,601304436,245000000000.0,342522001,2047084534,263000000000.0,63701778225.0,314118026,297535112,545000000000.0,259000000000.0,35.6,249.56,285.16
